"lat","lon","depth","starttime","energy","duration","date","day_of_year"
47.04,-123.12,20," 2011-08-04 05:20:00",0," None ",2011-08-04,216
46.87,-123.28,35," 2011-08-04 05:22:30",0," None ",2011-08-04,216
46.935,-123.185,34," 2011-08-04 05:25:00",0," None ",2011-08-04,216
46.97,-123.197,34," 2011-08-04 05:27:30",0," None ",2011-08-04,216
47.01,-123.175,52.5," 2011-08-04 05:37:30",0," None ",2011-08-04,216
47.19,-122.72,36," 2011-08-04 05:37:30",0," None ",2011-08-04,216
46.99,-122.975,53," 2011-08-04 05:40:00",0," None ",2011-08-04,216
47.24,-122.775,52.5," 2011-08-04 05:57:30",0," None ",2011-08-04,216
47.13,-122.8,24," 2011-08-04 06:00:00",0," None ",2011-08-04,216
47.24,-122.71,30," 2011-08-04 06:02:30",0," None ",2011-08-04,216
47.1,-123.13,20," 2011-08-04 06:07:30",0," None ",2011-08-04,216
47.25,-122.71,49," 2011-08-04 06:07:30",0," None ",2011-08-04,216
47.205,-122.795,20," 2011-08-04 06:10:00",0," None ",2011-08-04,216
47.085,-123.17,40," 2011-08-04 06:17:30",0," None ",2011-08-04,216
47.22,-122.79,43," 2011-08-04 06:17:30",0," None ",2011-08-04,216
47.17,-123.04,40," 2011-08-04 06:20:00",0," None ",2011-08-04,216
47.19,-122.83,60," 2011-08-04 06:25:00",0," None ",2011-08-04,216
47.19,-122.645,39," 2011-08-04 06:30:00",0," None ",2011-08-04,216
47.18,-122.91,40," 2011-08-04 06:37:30",0," None ",2011-08-04,216
47.27,-122.68,60," 2011-08-04 06:57:30",0," None ",2011-08-04,216
47.2,-122.62,29.5," 2011-08-04 07:00:00",0," None ",2011-08-04,216
47.21,-122.61,20," 2011-08-04 07:02:30",0," None ",2011-08-04,216
47.178,-122.62,23.2," 2011-08-04 07:05:00",0," None ",2011-08-04,216
46.88,-123.32,20," 2011-08-04 07:15:00",0," None ",2011-08-04,216
46.935,-123.238,22.5," 2011-08-04 07:17:30",0," None ",2011-08-04,216
47.19,-122.65,48," 2011-08-04 07:22:30",0," None ",2011-08-04,216
47.19,-122.85,53," 2011-08-04 08:05:00",0," None ",2011-08-04,216
47.18,-122.76,20," 2011-08-04 08:42:30",0," None ",2011-08-04,216
47.175,-122.59,20," 2011-08-04 15:00:00",0," None ",2011-08-04,216
46.93,-123.33,20," 2011-08-04 15:22:30",0," None ",2011-08-04,216
47.01,-123.12,34," 2011-08-04 16:27:30",0," None ",2011-08-04,216
47.105,-123.035,30.5," 2011-08-04 16:40:00",0," None ",2011-08-04,216
47.09,-123.097,37.8," 2011-08-04 16:42:30",0," None ",2011-08-04,216
47.16,-122.993,45.5," 2011-08-04 16:55:00",0," None ",2011-08-04,216
47.17,-122.78,60," 2011-08-04 16:57:30",0," None ",2011-08-04,216
47.11,-123.09,20," 2011-08-04 17:00:00",0," None ",2011-08-04,216
47.2,-122.62,20," 2011-08-04 17:02:30",0," None ",2011-08-04,216
47.22,-122.69,30," 2011-08-04 17:20:00",0," None ",2011-08-04,216
47.055,-123.072,30.5," 2011-08-04 17:47:30",0," None ",2011-08-04,216
46.99,-123.09,49," 2011-08-04 17:50:00",0," None ",2011-08-04,216
47.21,-122.76,60," 2011-08-04 17:57:30",0," None ",2011-08-04,216
47.16,-123.1,21.5," 2011-08-04 18:02:30",0," None ",2011-08-04,216
47.235,-122.7,60," 2011-08-04 18:02:30",0," None ",2011-08-04,216
47.12,-123.18,20," 2011-08-04 18:05:00",0," None ",2011-08-04,216
47.24,-122.765,45," 2011-08-04 18:05:00",0," None ",2011-08-04,216
47.23,-122.6,22," 2011-08-04 21:10:00",0," None ",2011-08-04,216
46.99,-123.07,60," 2011-08-04 23:55:00",0," None ",2011-08-04,216
47.2,-122.71,49," 2011-08-05 00:00:00",0," None ",2011-08-05,217
47.32,-122.91,60," 2011-08-05 00:05:00",0," None ",2011-08-05,217
47.22,-123.21,20," 2011-08-05 00:35:00",0," None ",2011-08-05,217
47.282,-122.81,35.8," 2011-08-05 00:45:00",0," None ",2011-08-05,217
47.29,-122.87,31.5," 2011-08-05 00:47:30",0," None ",2011-08-05,217
47.37,-122.68,20," 2011-08-05 01:02:30",0," None ",2011-08-05,217
47.37,-122.52,31," 2011-08-05 01:05:00",0," None ",2011-08-05,217
47.14,-122.805,46.5," 2011-08-05 01:12:30",0," None ",2011-08-05,217
47.278,-122.83,25," 2011-08-05 01:15:00",0," None ",2011-08-05,217
47.29,-122.87,28," 2011-08-05 01:17:30",0," None ",2011-08-05,217
47.28,-122.93,60," 2011-08-05 01:22:30",0," None ",2011-08-05,217
47.31,-122.68,20," 2011-08-05 01:35:00",0," None ",2011-08-05,217
47.28,-122.66,29," 2011-08-05 01:37:30",0," None ",2011-08-05,217
47.28,-122.82,52," 2011-08-05 01:50:00",0," None ",2011-08-05,217
47.215,-122.91,35," 2011-08-05 01:52:30",0," None ",2011-08-05,217
47.34,-123.03,38," 2011-08-05 01:55:00",0," None ",2011-08-05,217
47.3,-122.79,20," 2011-08-05 02:22:30",0," None ",2011-08-05,217
47.08,-123.11,39," 2011-08-05 02:35:00",0," None ",2011-08-05,217
47.093,-123.093,34.8," 2011-08-05 02:37:30",0," None ",2011-08-05,217
47.13,-122.935,51," 2011-08-05 02:40:00",0," None ",2011-08-05,217
47.14,-123.14,46," 2011-08-05 02:50:00",0," None ",2011-08-05,217
47.29,-122.995,20," 2011-08-05 03:10:00",0," None ",2011-08-05,217
47.29,-122.77,20," 2011-08-05 03:12:30",0," None ",2011-08-05,217
47.245,-122.722,33," 2011-08-05 03:15:00",0," None ",2011-08-05,217
47.215,-122.765,42.2," 2011-08-05 03:17:30",0," None ",2011-08-05,217
47.24,-122.825,24.5," 2011-08-05 03:20:00",0," None ",2011-08-05,217
47.19,-122.95,60," 2011-08-05 03:55:00",0," None ",2011-08-05,217
47.07,-123.02,30," 2011-08-05 04:02:30",0," None ",2011-08-05,217
47.28,-122.8,20," 2011-08-05 04:05:00",0," None ",2011-08-05,217
47.26,-122.677,53.5," 2011-08-05 04:07:30",0," None ",2011-08-05,217
47.273,-122.645,40," 2011-08-05 04:10:00",0," None ",2011-08-05,217
47.23,-122.817,23.5," 2011-08-05 04:12:30",0," None ",2011-08-05,217
47.225,-122.86,53.5," 2011-08-05 04:15:00",0," None ",2011-08-05,217
47.28,-122.88,22.5," 2011-08-05 04:17:30",0," None ",2011-08-05,217
47.163,-122.92,20.2," 2011-08-05 04:20:00",0," None ",2011-08-05,217
47.095,-122.805,20," 2011-08-05 04:25:00",0," None ",2011-08-05,217
47.07,-122.77,43," 2011-08-05 04:27:30",0," None ",2011-08-05,217
47.395,-122.77,46.5," 2011-08-05 04:35:00",0," None ",2011-08-05,217
47.12,-122.94,36," 2011-08-05 04:42:30",0," None ",2011-08-05,217
47.13,-122.852,29.5," 2011-08-05 04:45:00",0," None ",2011-08-05,217
47.215,-122.875,20," 2011-08-05 04:50:00",0," None ",2011-08-05,217
47.12,-122.972,31.8," 2011-08-05 04:52:30",0," None ",2011-08-05,217
47.18,-122.9,40," 2011-08-05 04:55:00",0," None ",2011-08-05,217
47.325,-122.58,60," 2011-08-05 04:57:30",0," None ",2011-08-05,217
47.308,-122.905,58," 2011-08-05 05:00:00",0," None ",2011-08-05,217
47.212,-122.9,44.5," 2011-08-05 05:02:30",0," None ",2011-08-05,217
47.16,-122.99,40," 2011-08-05 05:07:30",0," None ",2011-08-05,217
47.08,-123.06,38," 2011-08-05 05:15:00",0," None ",2011-08-05,217
47.24,-122.72,60," 2011-08-05 05:17:30",0," None ",2011-08-05,217
47.07,-123.1,34.5," 2011-08-05 05:17:30",0," None ",2011-08-05,217
46.95,-123.1,60," 2011-08-05 05:22:30",0," None ",2011-08-05,217
47.025,-123,40," 2011-08-05 05:25:00",0," None ",2011-08-05,217
47.025,-123.14,27.5," 2011-08-05 05:27:30",0," None ",2011-08-05,217
47.19,-123.02,28," 2011-08-05 05:30:00",0," None ",2011-08-05,217
47.08,-123.16,28.5," 2011-08-05 05:32:30",0," None ",2011-08-05,217
46.96,-123.33,57," 2011-08-05 05:40:00",0," None ",2011-08-05,217
46.995,-123.235,33.5," 2011-08-05 05:42:30",0," None ",2011-08-05,217
47.065,-123.055,35," 2011-08-05 05:45:00",0," None ",2011-08-05,217
47.017,-123.042,32.5," 2011-08-05 05:47:30",0," None ",2011-08-05,217
47.035,-123.047,31.5," 2011-08-05 05:50:00",0," None ",2011-08-05,217
47.117,-123.037,30.5," 2011-08-05 05:52:30",0," None ",2011-08-05,217
47.068,-123.013,41.2," 2011-08-05 05:55:00",0," None ",2011-08-05,217
47.2,-122.915,20," 2011-08-05 06:05:00",0," None ",2011-08-05,217
47.21,-122.83,20," 2011-08-05 06:07:30",0," None ",2011-08-05,217
47.19,-122.9,46," 2011-08-05 06:12:30",0," None ",2011-08-05,217
47.302,-122.78,20," 2011-08-05 06:15:00",0," None ",2011-08-05,217
47.31,-122.817,24," 2011-08-05 06:17:30",0," None ",2011-08-05,217
47.28,-122.675,23," 2011-08-05 06:42:30",0," None ",2011-08-05,217
47.06,-122.8,34," 2011-08-05 06:45:00",0," None ",2011-08-05,217
47.435,-122.775,30," 2011-08-05 06:45:00",0," None ",2011-08-05,217
46.885,-123.22,60," 2011-08-05 06:47:30",0," None ",2011-08-05,217
47.07,-122.72,42," 2011-08-05 07:02:30",0," None ",2011-08-05,217
47.06,-123,30," 2011-08-05 07:05:00",0," None ",2011-08-05,217
47.19,-122.9,60," 2011-08-05 07:12:30",0," None ",2011-08-05,217
47.14,-123.1,60," 2011-08-05 07:15:00",0," None ",2011-08-05,217
47.27,-123.01,60," 2011-08-05 07:20:00",0," None ",2011-08-05,217
47.32,-122.1,50," 2011-08-05 07:25:00",0," None ",2011-08-05,217
47.02,-123.21,20," 2011-08-05 07:27:30",0," None ",2011-08-05,217
47.265,-122.945,60," 2011-08-05 07:35:00",0," None ",2011-08-05,217
47.34,-122.667,35," 2011-08-05 07:37:30",0," None ",2011-08-05,217
47.305,-122.815,47," 2011-08-05 07:40:00",0," None ",2011-08-05,217
47.383,-122.78,38.8," 2011-08-05 07:42:30",0," None ",2011-08-05,217
47.41,-122.52,35," 2011-08-05 07:45:00",0," None ",2011-08-05,217
47.31,-122.96,43," 2011-08-05 07:47:30",0," None ",2011-08-05,217
47.31,-122.92,44.5," 2011-08-05 07:50:00",0," None ",2011-08-05,217
47.295,-122.725,60," 2011-08-05 07:57:30",0," None ",2011-08-05,217
47.35,-122.74,24," 2011-08-05 08:00:00",0," None ",2011-08-05,217
47.2,-123.04,60," 2011-08-05 08:02:30",0," None ",2011-08-05,217
47.228,-122.91,20," 2011-08-05 08:05:00",0," None ",2011-08-05,217
47.3,-122.885,32.5," 2011-08-05 08:22:30",0," None ",2011-08-05,217
47.282,-122.65,40," 2011-08-05 08:25:00",0," None ",2011-08-05,217
47.11,-123.023,36.2," 2011-08-05 08:30:00",0," None ",2011-08-05,217
47.33,-122.655,36," 2011-08-05 08:35:00",0," None ",2011-08-05,217
47.38,-122.61,20," 2011-08-05 08:37:30",0," None ",2011-08-05,217
47.172,-123.065,23.5," 2011-08-05 08:40:00",0," None ",2011-08-05,217
47.25,-122.885,32.8," 2011-08-05 08:42:30",0," None ",2011-08-05,217
47.4,-122.73,20," 2011-08-05 08:45:00",0," None ",2011-08-05,217
47.34,-122.53,20," 2011-08-05 08:47:30",0," None ",2011-08-05,217
47.31,-122.525,46," 2011-08-05 08:50:00",0," None ",2011-08-05,217
47.28,-122.67,60," 2011-08-05 08:52:30",0," None ",2011-08-05,217
47.37,-122.81,20," 2011-08-05 08:55:00",0," None ",2011-08-05,217
47.353,-122.685,49," 2011-08-05 08:57:30",0," None ",2011-08-05,217
47.343,-122.762,40.8," 2011-08-05 09:00:00",0," None ",2011-08-05,217
47.343,-122.705,31.2," 2011-08-05 09:02:30",0," None ",2011-08-05,217
47.33,-122.725,20," 2011-08-05 09:05:00",0," None ",2011-08-05,217
47.305,-122.752,31," 2011-08-05 09:07:30",0," None ",2011-08-05,217
47.28,-122.75,33.5," 2011-08-05 09:10:00",0," None ",2011-08-05,217
47.28,-122.555,40.8," 2011-08-05 09:12:30",0," None ",2011-08-05,217
47.29,-122.52,20.5," 2011-08-05 09:15:00",0," None ",2011-08-05,217
47.2,-122.54,45," 2011-08-05 09:17:30",0," None ",2011-08-05,217
47.2,-122.6,45," 2011-08-05 09:25:00",0," None ",2011-08-05,217
47.33,-122.488,44.5," 2011-08-05 09:40:00",0," None ",2011-08-05,217
47.34,-122.49,31," 2011-08-05 09:42:30",0," None ",2011-08-05,217
47.29,-122.445,60," 2011-08-05 09:45:00",0," None ",2011-08-05,217
47.335,-122.53,25.5," 2011-08-05 09:47:30",0," None ",2011-08-05,217
47.325,-122.55,24.5," 2011-08-05 09:50:00",0," None ",2011-08-05,217
47.36,-122.81,39," 2011-08-05 09:57:30",0," None ",2011-08-05,217
47.3,-122.735,27.5," 2011-08-05 10:00:00",0," None ",2011-08-05,217
47.31,-122.82,39," 2011-08-05 10:02:30",0," None ",2011-08-05,217
47.08,-123.375,26," 2011-08-05 10:07:30",0," None ",2011-08-05,217
47.21,-122.96,27," 2011-08-05 10:17:30",0," None ",2011-08-05,217
47.21,-122.97,27," 2011-08-05 10:20:00",0," None ",2011-08-05,217
47.3,-122.53,50," 2011-08-05 10:20:00",0," None ",2011-08-05,217
47.38,-122.66,20," 2011-08-05 10:35:00",0," None ",2011-08-05,217
47.32,-122.9,60," 2011-08-05 10:37:30",0," None ",2011-08-05,217
47.328,-122.84,49," 2011-08-05 10:40:00",0," None ",2011-08-05,217
47.355,-122.795,40.5," 2011-08-05 10:57:30",0," None ",2011-08-05,217
47.36,-122.53,49.2," 2011-08-05 11:02:30",0," None ",2011-08-05,217
47.42,-122.47,46," 2011-08-05 11:05:00",0," None ",2011-08-05,217
47.4,-122.52,20," 2011-08-05 11:07:30",0," None ",2011-08-05,217
47.38,-122.72,40," 2011-08-05 11:10:00",0," None ",2011-08-05,217
47.37,-122.55,29.5," 2011-08-05 11:12:30",0," None ",2011-08-05,217
47.39,-122.53,37," 2011-08-05 11:15:00",0," None ",2011-08-05,217
47.31,-122.1,28," 2011-08-05 11:22:30",0," None ",2011-08-05,217
47.29,-122.61,20," 2011-08-05 11:27:30",0," None ",2011-08-05,217
47.31,-122.84,43," 2011-08-05 11:32:30",0," None ",2011-08-05,217
47.28,-122.78,50," 2011-08-05 11:35:00",0," None ",2011-08-05,217
47.31,-122.85,33.5," 2011-08-05 11:37:30",0," None ",2011-08-05,217
47.1,-123.05,40," 2011-08-05 11:37:30",0," None ",2011-08-05,217
47.315,-122.78,27.5," 2011-08-05 11:40:00",0," None ",2011-08-05,217
47.345,-122.75,25.5," 2011-08-05 11:42:30",0," None ",2011-08-05,217
47.315,-122.73,23," 2011-08-05 11:45:00",0," None ",2011-08-05,217
47.287,-122.845,20.2," 2011-08-05 11:47:30",0," None ",2011-08-05,217
47.29,-122.843,38.8," 2011-08-05 11:50:00",0," None ",2011-08-05,217
47.23,-122.915,20," 2011-08-05 11:52:30",0," None ",2011-08-05,217
47.148,-123.047,25.5," 2011-08-05 11:55:00",0," None ",2011-08-05,217
47.3,-122.705,40," 2011-08-05 11:57:30",0," None ",2011-08-05,217
47.275,-122.9,56.5," 2011-08-05 12:10:00",0," None ",2011-08-05,217
47.3,-122.125,55.5," 2011-08-05 12:12:30",0," None ",2011-08-05,217
47.32,-122.555,47," 2011-08-05 12:52:30",0," None ",2011-08-05,217
47.27,-122.53,43," 2011-08-05 12:55:00",0," None ",2011-08-05,217
47.03,-122.7,20," 2011-08-05 12:55:00",0," None ",2011-08-05,217
47.27,-122.49,60," 2011-08-05 12:57:30",0," None ",2011-08-05,217
47.26,-122.75,20," 2011-08-05 13:22:30",0," None ",2011-08-05,217
47.38,-122.86,43," 2011-08-05 13:25:00",0," None ",2011-08-05,217
47.21,-122.95,20," 2011-08-05 14:30:00",0," None ",2011-08-05,217
47.2,-122.93,20," 2011-08-05 14:32:30",0," None ",2011-08-05,217
46.94,-123.19,20," 2011-08-05 14:50:00",0," None ",2011-08-05,217
47.28,-122.87,56," 2011-08-05 14:55:00",0," None ",2011-08-05,217
47.195,-122.69,60," 2011-08-05 14:57:30",0," None ",2011-08-05,217
47.29,-122.86,20," 2011-08-05 15:22:30",0," None ",2011-08-05,217
47.3,-122.83,33," 2011-08-05 15:25:00",0," None ",2011-08-05,217
47.33,-122.76,32," 2011-08-05 15:27:30",0," None ",2011-08-05,217
47.3,-122.81,31," 2011-08-05 15:30:00",0," None ",2011-08-05,217
47.235,-122.78,25," 2011-08-05 15:32:30",0," None ",2011-08-05,217
47.06,-123.17,20," 2011-08-05 15:32:30",0," None ",2011-08-05,217
47.17,-123.13,60," 2011-08-05 15:55:00",0," None ",2011-08-05,217
47.32,-122.81,20," 2011-08-05 16:05:00",0," None ",2011-08-05,217
47.3,-122.89,30," 2011-08-05 16:10:00",0," None ",2011-08-05,217
47.355,-122.882,34," 2011-08-05 16:12:30",0," None ",2011-08-05,217
47.285,-122.757,20," 2011-08-05 16:15:00",0," None ",2011-08-05,217
47.18,-122.87,20," 2011-08-05 16:17:30",0," None ",2011-08-05,217
46.99,-123.15,20," 2011-08-05 18:07:30",0," None ",2011-08-05,217
47.2,-122.94,20," 2011-08-05 18:45:00",0," None ",2011-08-05,217
47.135,-122.98,27," 2011-08-05 18:47:30",0," None ",2011-08-05,217
47.21,-122.92,60," 2011-08-05 19:05:00",0," None ",2011-08-05,217
47.03,-123,30," 2011-08-05 19:22:30",0," None ",2011-08-05,217
47.06,-123,39," 2011-08-05 19:35:00",0," None ",2011-08-05,217
47.11,-123.02,20," 2011-08-05 19:47:30",0," None ",2011-08-05,217
46.99,-123.18,20," 2011-08-05 19:50:00",0," None ",2011-08-05,217
47.185,-122.963,20.2," 2011-08-05 19:52:30",0," None ",2011-08-05,217
47.18,-123,20," 2011-08-05 19:55:00",0," None ",2011-08-05,217
47.22,-123.21,20," 2011-08-05 20:10:00",0," None ",2011-08-05,217
47.24,-122.7,20," 2011-08-05 21:10:00",0," None ",2011-08-05,217
47.095,-123.07,20," 2011-08-05 21:40:00",0," None ",2011-08-05,217
47.08,-123,44," 2011-08-05 21:42:30",0," None ",2011-08-05,217
47.06,-123.06,40," 2011-08-05 21:45:00",0," None ",2011-08-05,217
46.915,-123.26,20," 2011-08-05 22:02:30",0," None ",2011-08-05,217
47.102,-123.12,20," 2011-08-05 22:07:30",0," None ",2011-08-05,217
47.085,-123.125,20," 2011-08-05 22:10:00",0," None ",2011-08-05,217
46.965,-123.32,20," 2011-08-05 22:30:00",0," None ",2011-08-05,217
47.2,-122.4,20," 2011-08-05 22:37:30",0," None ",2011-08-05,217
47.275,-123.007,31.5," 2011-08-05 22:42:30",0," None ",2011-08-05,217
47.37,-122.75,20," 2011-08-05 22:45:00",0," None ",2011-08-05,217
46.98,-123.32,20," 2011-08-05 22:47:30",0," None ",2011-08-05,217
47.055,-123.09,27," 2011-08-05 22:52:30",0," None ",2011-08-05,217
47.11,-123.115,29," 2011-08-05 22:55:00",0," None ",2011-08-05,217
47.09,-122.98,29," 2011-08-05 23:00:00",0," None ",2011-08-05,217
47.16,-123.01,30," 2011-08-05 23:02:30",0," None ",2011-08-05,217
47.09,-123.165,39," 2011-08-05 23:05:00",0," None ",2011-08-05,217
47.29,-122.785,40.5," 2011-08-05 23:05:00",0," None ",2011-08-05,217
47.01,-123.28,60," 2011-08-05 23:07:30",0," None ",2011-08-05,217
47.06,-123.11,32.5," 2011-08-05 23:12:30",0," None ",2011-08-05,217
47.22,-122.6,48," 2011-08-05 23:12:30",0," None ",2011-08-05,217
47.125,-123.04,24.5," 2011-08-05 23:15:00",0," None ",2011-08-05,217
47.035,-123.115,36," 2011-08-05 23:17:30",0," None ",2011-08-05,217
47,-123.09,39.5," 2011-08-05 23:20:00",0," None ",2011-08-05,217
46.983,-123.123,31.8," 2011-08-05 23:22:30",0," None ",2011-08-05,217
47.1,-123.04,43," 2011-08-05 23:45:00",0," None ",2011-08-05,217
47.165,-122.76,28.2," 2011-08-05 23:47:30",0," None ",2011-08-05,217
47.04,-123.045,41," 2011-08-05 23:50:00",0," None ",2011-08-05,217
47.16,-122.92,20," 2011-08-05 23:52:30",0," None ",2011-08-05,217
47.2,-123.18,52," 2011-08-06 00:45:00",0," None ",2011-08-06,218
47.2,-122.88,20," 2011-08-06 01:15:00",0," None ",2011-08-06,218
47.32,-122.64,60," 2011-08-06 01:17:30",0," None ",2011-08-06,218
47.18,-123.115,33," 2011-08-06 01:20:00",0," None ",2011-08-06,218
47.18,-123.1,20," 2011-08-06 01:22:30",0," None ",2011-08-06,218
47.34,-122.61,60," 2011-08-06 01:32:30",0," None ",2011-08-06,218
47.23,-123.05,51," 2011-08-06 01:32:30",0," None ",2011-08-06,218
47.31,-122.62,60," 2011-08-06 01:35:00",0," None ",2011-08-06,218
47.16,-122.94,40," 2011-08-06 01:42:30",0," None ",2011-08-06,218
47.26,-123.17,60," 2011-08-06 01:45:00",0," None ",2011-08-06,218
40.59,-122.45,60," 2011-08-06 01:57:30",0," None ",2011-08-06,218
47.22,-122.98,60," 2011-08-06 02:07:30",0," None ",2011-08-06,218
47.1,-123.2,25," 2011-08-06 02:25:00",0," None ",2011-08-06,218
40.58,-122.52,60," 2011-08-06 02:32:30",0," None ",2011-08-06,218
47.09,-123.28,37," 2011-08-06 02:47:30",0," None ",2011-08-06,218
47.18,-123.06,33," 2011-08-06 03:05:00",0," None ",2011-08-06,218
47.225,-123.06,30," 2011-08-06 03:07:30",0," None ",2011-08-06,218
47.11,-123.3,20," 2011-08-06 03:10:00",0," None ",2011-08-06,218
47.1,-123.11,41," 2011-08-06 03:15:00",0," None ",2011-08-06,218
47.245,-123.04,25.5," 2011-08-06 03:17:30",0," None ",2011-08-06,218
47.255,-122.957,20," 2011-08-06 03:20:00",0," None ",2011-08-06,218
47.24,-122.8,60," 2011-08-06 03:25:00",0," None ",2011-08-06,218
47.175,-123.075,36," 2011-08-06 03:27:30",0," None ",2011-08-06,218
47.19,-122.94,20," 2011-08-06 03:30:00",0," None ",2011-08-06,218
47.12,-123.06,20," 2011-08-06 03:32:30",0," None ",2011-08-06,218
47.22,-122.965,20," 2011-08-06 03:35:00",0," None ",2011-08-06,218
47.1,-123.13,33," 2011-08-06 03:37:30",0," None ",2011-08-06,218
47.21,-122.88,22," 2011-08-06 03:47:30",0," None ",2011-08-06,218
47.22,-122.82,40," 2011-08-06 04:00:00",0," None ",2011-08-06,218
47.195,-122.99,36.5," 2011-08-06 04:02:30",0," None ",2011-08-06,218
47.155,-123.058,40.2," 2011-08-06 04:05:00",0," None ",2011-08-06,218
47.08,-123.42,60," 2011-08-06 04:07:30",0," None ",2011-08-06,218
47.2,-123,20," 2011-08-06 04:07:30",0," None ",2011-08-06,218
47.18,-123.07,39.5," 2011-08-06 04:10:00",0," None ",2011-08-06,218
47.25,-122.9,55," 2011-08-06 04:15:00",0," None ",2011-08-06,218
40.72,-122.51,20," 2011-08-06 04:15:00",0," None ",2011-08-06,218
47.22,-122.945,22," 2011-08-06 04:17:30",0," None ",2011-08-06,218
47.225,-122.835,25," 2011-08-06 04:20:00",0," None ",2011-08-06,218
40.68,-122.46,60," 2011-08-06 04:20:00",0," None ",2011-08-06,218
47.17,-123.11,48.5," 2011-08-06 04:22:30",0," None ",2011-08-06,218
40.66,-122.48,60," 2011-08-06 04:22:30",0," None ",2011-08-06,218
47.21,-122.96,46," 2011-08-06 04:25:00",0," None ",2011-08-06,218
40.79,-122.455,55," 2011-08-06 04:25:00",0," None ",2011-08-06,218
40.79,-122.44,60," 2011-08-06 04:32:30",0," None ",2011-08-06,218
47.305,-122.9,23," 2011-08-06 04:35:00",0," None ",2011-08-06,218
40.79,-122.46,60," 2011-08-06 04:35:00",0," None ",2011-08-06,218
47.302,-122.885,20.5," 2011-08-06 04:37:30",0," None ",2011-08-06,218
47.24,-123.16,52," 2011-08-06 04:47:30",0," None ",2011-08-06,218
40.88,-122.69,41," 2011-08-06 04:47:30",0," None ",2011-08-06,218
47.24,-123.12,50," 2011-08-06 04:50:00",0," None ",2011-08-06,218
47.17,-123.24,57," 2011-08-06 04:55:00",0," None ",2011-08-06,218
47.235,-123.11,25," 2011-08-06 05:00:00",0," None ",2011-08-06,218
47.22,-123.03,45.5," 2011-08-06 05:02:30",0," None ",2011-08-06,218
40.68,-122.52,60," 2011-08-06 05:02:30",0," None ",2011-08-06,218
47.305,-122.91,47.5," 2011-08-06 05:10:00",0," None ",2011-08-06,218
47.295,-122.8,60," 2011-08-06 05:12:30",0," None ",2011-08-06,218
47.39,-122.8,21.5," 2011-08-06 05:15:00",0," None ",2011-08-06,218
47.27,-122.67,60," 2011-08-06 05:22:30",0," None ",2011-08-06,218
47.38,-122.84,23," 2011-08-06 05:25:00",0," None ",2011-08-06,218
47.33,-122.75,20," 2011-08-06 05:27:30",0," None ",2011-08-06,218
47.26,-122.922,40.2," 2011-08-06 05:30:00",0," None ",2011-08-06,218
47.29,-123.01,34.5," 2011-08-06 05:37:30",0," None ",2011-08-06,218
47.26,-122.96,28.2," 2011-08-06 05:40:00",0," None ",2011-08-06,218
40.91,-122.74,49," 2011-08-06 05:40:00",0," None ",2011-08-06,218
47.218,-123.102,44," 2011-08-06 05:42:30",0," None ",2011-08-06,218
47.25,-122.888,22.5," 2011-08-06 05:45:00",0," None ",2011-08-06,218
47.22,-122.87,35.2," 2011-08-06 05:47:30",0," None ",2011-08-06,218
47.22,-122.915,58.5," 2011-08-06 05:50:00",0," None ",2011-08-06,218
40.6,-122.52,30," 2011-08-06 05:50:00",0," None ",2011-08-06,218
47.39,-122.84,28," 2011-08-06 05:52:30",0," None ",2011-08-06,218
40.6,-122.45,60," 2011-08-06 05:52:30",0," None ",2011-08-06,218
47.305,-122.787,20," 2011-08-06 05:55:00",0," None ",2011-08-06,218
47.322,-122.743,45.5," 2011-08-06 05:57:30",0," None ",2011-08-06,218
47.267,-122.88,20," 2011-08-06 06:00:00",0," None ",2011-08-06,218
47.23,-122.9,20," 2011-08-06 06:02:30",0," None ",2011-08-06,218
47.29,-123.06,45," 2011-08-06 06:05:00",0," None ",2011-08-06,218
40.58,-122.52,60," 2011-08-06 06:05:00",0," None ",2011-08-06,218
47.34,-122.83,31," 2011-08-06 06:07:30",0," None ",2011-08-06,218
47.3,-122.87,36," 2011-08-06 06:10:00",0," None ",2011-08-06,218
47.225,-123.05,39.5," 2011-08-06 06:12:30",0," None ",2011-08-06,218
47.39,-122.76,20," 2011-08-06 06:12:30",0," None ",2011-08-06,218
47.2,-122.95,49," 2011-08-06 06:15:00",0," None ",2011-08-06,218
47.235,-122.87,33," 2011-08-06 06:17:30",0," None ",2011-08-06,218
47.27,-122.925,44.5," 2011-08-06 06:20:00",0," None ",2011-08-06,218
47.305,-122.96,46," 2011-08-06 06:22:30",0," None ",2011-08-06,218
47.233,-123.06,55.5," 2011-08-06 06:30:00",0," None ",2011-08-06,218
46.99,-123.63,20," 2011-08-06 06:42:30",0," None ",2011-08-06,218
40.69,-122.58,40," 2011-08-06 06:42:30",0," None ",2011-08-06,218
47.18,-123.1,36," 2011-08-06 07:02:30",0," None ",2011-08-06,218
47.19,-123.2,43.5," 2011-08-06 07:32:30",0," None ",2011-08-06,218
47.29,-123.13,34," 2011-08-06 07:37:30",0," None ",2011-08-06,218
47.28,-123.08,35," 2011-08-06 07:40:00",0," None ",2011-08-06,218
40.71,-122.47,52," 2011-08-06 07:52:30",0," None ",2011-08-06,218
47.265,-122.945,20," 2011-08-06 07:55:00",0," None ",2011-08-06,218
47.27,-123.03,60," 2011-08-06 07:57:30",0," None ",2011-08-06,218
